# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Apr  4 14:25:57 2026
#
# User preference: *
#
# COLUMN toi:            TESS Object of Interest
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc [R_Earth]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc [R_Earth]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_tefferr1:    Stellar Effective Termperature Upper Unc [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN st_raderr1:     Stellar Radius Upper Unc [R_Sun]
# COLUMN st_raderr2:     Stellar Radius Lower Unc [R_Sun]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN toi_created:    TOI Created Date
#
toi,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created
2353.01,5.7517969,0.0000203,-0.0000203,0,3.0489623,0.3345620,-0.3345620,0,6.2303216,0.5354552,-0.5354552,0,6510.3000000,121.0000000,-121.0000000,0,1.9761600,0.1008240,-0.1008240,0,2020-10-23 19:58:28
2354.01,0.5109902,0.0000008,-0.0000008,0,0.7090000,0.2510000,-0.2510000,0,9.5479200,0.9081740,-0.9081740,0,6095.0000000,126.0000000,-126.0000000,0,1.5300000,0.0700000,-0.0700000,0,2020-10-23 19:58:28
2355.01,1.2709769,0.0000087,-0.0000087,0,2.3350000,0.3280000,-0.3280000,0,4.1076100,0.2575180,-0.2575180,0,6296.0000000,125.8000000,-125.8000000,0,1.1700000,0.0500000,-0.0500000,0,2020-10-23 19:58:28
2356.01,3.6627500,0.0007800,-0.0007800,0,3.0960000,0.4450000,-0.4450000,0,3.5275800,0.2768060,-0.2768060,0,6150.0000000,128.5000000,-128.5000000,0,1.2200000,0.0600000,-0.0600000,0,2020-10-23 19:58:28
2357.01,7.0924883,0.0000166,-0.0000166,0,2.8690000,0.2520000,-0.2520000,0,12.2608000,0.6399690,-0.6399690,0,6493.0000000,132.1000000,-132.1000000,0,1.5800000,0.0700000,-0.0700000,0,2020-10-23 19:58:28
2358.01,1.1258127,0.0000028,-0.0000028,0,0.3740000,0.1760000,-0.1760000,0,13.1558000,5.4947300,-5.4947300,0,6423.0000000,126.1000000,-126.1000000,0,1.2400000,0.0600000,-0.0600000,0,2020-10-23 19:58:28
2359.01,5.1858000,0.0010400,-0.0010400,0,7.1910000,0.2230000,-0.2230000,0,18.5118000,0.9679610,-0.9679610,0,6130.0000000,119.8000000,-119.8000000,0,2.7000000,0.1400000,-0.1400000,0,2020-10-23 19:58:28
236.01,4.5344510,0.0001180,-0.0001180,0,4.9363910,0.0258270,-0.0258270,0,23.1837890,5.0636460,-5.0636460,0,6421.5000000,83.0000000,-83.0000000,0,1.4745900,0.3220040,-0.3220040,0,2018-11-29 21:52:42
2360.01,22.8451800,0.0002000,-0.0002000,0,7.2150000,0.7490000,-0.7490000,0,15.1752000,0.8301400,-0.8301400,0,5963.1000000,113.3000000,-113.3000000,0,1.5700000,0.0700000,-0.0700000,0,2020-10-23 19:58:28
2361.01,8.7154600,0.0011300,-0.0011300,0,3.9340000,0.1290000,-0.1290000,0,12.1387000,0.7106530,-0.7106530,0,5395.0000000,128.5000000,-128.5000000,0,1.0600000,0.0600000,-0.0600000,0,2020-10-23 19:58:28
2362.01,6.9444047,0.0000190,-0.0000190,0,2.7056073,0.2582532,-0.2582532,0,13.4708551,7.5779600,-7.5779600,0,6104.5000000,121.7000000,-121.7000000,0,1.4194500,0.0688191,-0.0688191,0,2020-10-23 19:58:28
2363.01,5.5436298,0.0000134,-0.0000134,0,3.8790000,0.4120000,-0.4120000,0,13.5659000,0.7071000,-0.7071000,0,6510.0000000,127.8000000,-127.8000000,0,1.8100000,0.0800000,-0.0800000,0,2020-10-23 19:58:28
2364.01,4.0197555,0.0000041,-0.0000041,0,2.6880000,0.1540000,-0.1540000,0,9.5759400,0.5944640,-0.5944640,0,5216.0000000,131.3000000,-131.3000000,0,0.9400000,0.0600000,-0.0600000,0,2020-10-23 19:58:28
2365.01,0.6597520,0.0000015,-0.0000015,0,0.6731474,0.4168168,-0.4168168,0,4.3019481,7.2404370,-7.2404370,0,5832.0000000,127.0000000,-127.0000000,0,1.2511200,0.0609448,-0.0609448,0,2020-10-23 19:58:28
2366.01,17.1869882,0.0001376,-0.0001376,0,3.8450000,1.2340000,-1.2340000,0,12.9307000,1.3874800,-1.3874800,0,6049.7000000,143.6000000,-143.6000000,0,2.0500000,0.1800000,-0.1800000,0,2020-10-23 19:58:28
2367.01,5.7498400,0.0000100,-0.0000100,0,3.7340000,0.1540000,-0.1540000,0,14.4892000,0.7790970,-0.7790970,0,6046.0000000,123.0000000,-123.0000000,0,1.0800000,0.0600000,-0.0600000,0,2020-10-23 19:58:28
2368.01,5.1750108,0.0000040,-0.0000040,0,2.0076562,0.0392649,-0.0392649,0,11.4726621,0.7013643,-0.7013643,0,5177.0000000,130.7000000,-130.7000000,0,0.8926850,0.0530276,-0.0530276,0,2020-10-23 19:58:28
2369.01,3.3637600,0.0006800,-0.0006800,0,3.4180000,0.2110000,-0.2110000,0,10.7493000,0.7715130,-0.7715130,0,5713.3000000,133.1000000,-133.1000000,0,1.2700000,0.0900000,-0.0900000,0,2020-10-23 19:58:29
237.01,5.4361667,0.0000167,-0.0000167,0,1.5419673,0.2448138,-0.2448138,0,1.7175409,0.2127978,-0.2127978,0,3139.0000000,98.0000000,-98.0000000,0,0.2112990,0.0065435,-0.0065435,0,2018-11-29 21:52:42
2370.01,12.6826724,0.0001138,-0.0001138,0,3.8270000,0.4060000,-0.4060000,0,5.2495300,0.3181920,-0.3181920,0,5851.0000000,125.1000000,-125.1000000,0,1.0400000,0.0500000,-0.0500000,0,2020-10-23 19:58:29
2371.01,4.8984239,0.0000138,-0.0000138,0,3.7520000,0.2110000,-0.2110000,0,12.9070000,0.7876130,-0.7876130,0,5774.0000000,129.7000000,-129.7000000,0,1.2900000,0.0700000,-0.0700000,0,2020-10-23 19:58:29
2372.01,1.1792344,0.0001304,-0.0001304,0,1.7572263,0.1091569,-0.1091569,0,26.9739777,15.5171210,-15.5171210,0,6127.1000000,124.1000000,-124.1000000,0,2.6058199,0.1551060,-0.1551060,0,2020-10-23 19:58:29
2373.01,13.3368173,0.0000579,-0.0000579,0,4.3840000,0.5050000,-0.5050000,0,11.2448000,0.6705130,-0.6705130,0,5517.0000000,120.9000000,-120.9000000,0,1.2000000,0.0600000,-0.0600000,0,2020-10-23 19:58:29
2374.01,4.3135917,0.0000088,-0.0000088,0,2.3769581,0.1652243,-0.1652243,0,10.3835703,2.2044900,-2.2044900,0,4929.5000000,5084.0000000,-5084.0000000,0,0.8000000,0.0500000,-0.0500000,0,2020-10-28 23:31:58
2375.01,6.1600755,0.0000141,-0.0000141,0,1.8080000,0.4190000,-0.4190000,0,17.7265000,1.2118900,-1.2118900,0,5669.0000000,124.6000000,-124.6000000,0,1.1900000,0.0600000,-0.0600000,0,2020-10-28 23:33:59
2376.01,3.1821969,0.0000110,-0.0000110,0,3.0676639,0.2341289,-0.2341289,0,9.3708418,0.7547414,-0.7547414,0,5672.5000000,5842.7000000,-5842.7000000,0,1.3954000,0.0734145,-0.0734145,0,2020-11-06 18:59:45
2377.01,1.6766686,0.0000025,-0.0000025,0,1.1189151,0.0718465,-0.0718465,0,11.4035308,0.6218018,-0.6218018,0,4155.0000000,122.0000000,-122.0000000,0,0.6226660,,,0,2020-11-06 18:59:45
2378.01,3.4972769,0.0000035,-0.0000035,0,2.0988025,0.0622878,-0.0622878,0,11.5840209,0.2588136,-0.2588136,0,4940.0000000,91.1000000,-91.1000000,0,0.8079700,,,0,2020-11-06 18:59:45
2379.01,5.4693888,0.0000036,-0.0000036,0,1.8076781,0.0572665,-0.0572665,0,11.5779216,0.4419449,-0.4419449,0,3770.0000000,157.0000000,-157.0000000,0,0.6389020,0.0190863,-0.0190863,0,2020-11-06 18:59:45
238.01,1.2730965,0.0000027,-0.0000027,0,1.4800000,0.2120000,-0.2120000,0,1.5792500,0.1239340,-0.1239340,0,5024.0000000,181.0000000,-181.0000000,0,0.7700000,0.0500000,-0.0500000,0,2018-11-29 21:52:42
2380.01,5.2153618,0.0000027,-0.0000027,0,5.5895721,0.0370923,-0.0370923,0,17.7519701,0.8672725,-0.8672725,0,6067.2000000,119.7000000,-119.7000000,0,2.3901401,0.1152510,-0.1152510,0,2020-11-06 18:59:45
2381.01,5.0451188,0.0000033,-0.0000033,0,1.8549863,0.0488950,-0.0488950,0,18.0229867,3.2924984,-3.2924984,0,5337.0000000,5302.6000000,-5302.6000000,0,1.1663600,0.0587940,-0.0587940,0,2020-11-06 18:59:45
2382.01,4.6612025,0.0000061,-0.0000061,0,2.1408549,0.0789608,-0.0789608,0,12.7709747,0.8317052,-0.8317052,0,5884.5000000,5887.6000000,-5887.6000000,0,1.5237300,0.0900829,-0.0900829,0,2020-11-06 18:59:45
2383.01,3.1353643,0.0000012,-0.0000012,0,1.2230703,0.2063328,-0.2063328,0,11.1251501,0.7101781,-0.7101781,0,5503.0000000,5569.7000000,-5569.7000000,0,1.0600000,0.0600000,-0.0600000,0,2020-11-06 18:59:45
2384.01,2.1357026,0.0000009,-0.0000009,0,1.9116457,0.0233822,-0.0233822,0,11.6264152,0.3695290,-0.3695290,0,3678.2000000,140.5000000,-140.5000000,0,0.6666520,0.0202807,-0.0202807,0,2020-11-06 18:59:46
2385.01,3.1581288,0.0000027,-0.0000027,0,2.3951941,0.0663418,-0.0663418,0,13.5726225,0.3907594,-0.3907594,0,4367.6000000,4396.0000000,-4396.0000000,0,1.0241700,,,0,2020-11-06 18:59:46
2386.01,2.7567395,0.0001044,-0.0001044,0,2.3808565,0.0332082,-0.0332082,0,13.8044661,0.7482012,-0.7482012,0,6034.0000000,132.4770000,-132.4770000,0,1.2842700,0.0685126,-0.0685126,0,2020-11-06 18:59:46
2387.01,5.6601098,0.0001809,-0.0001809,0,1.5377473,0.0576678,-0.0576678,0,12.3816484,0.8086145,-0.8086145,0,5859.8000000,6031.1000000,-6031.1000000,0,1.1873699,0.0714170,-0.0714170,0,2020-11-06 18:59:46
2388.01,1.3442724,0.0000123,-0.0000123,0,4.6777347,0.2436686,-0.2436686,0,,,,0,,,,0,,,,0,2020-11-06 19:50:47
2389.01,2.3372423,0.0000037,-0.0000037,0,1.4487311,0.0984483,-0.0984483,0,10.5103504,0.5286993,-0.5286993,0,5335.0000000,5331.2000000,-5331.2000000,0,0.9104840,,,0,2020-11-09 22:39:26
239.01,4.1567834,0.0000020,-0.0000020,0,3.9413609,0.0556261,-0.0556261,0,9.8517709,0.5595267,-0.5595267,0,6362.5000000,83.0000000,-83.0000000,0,1.3883100,0.0749473,-0.0749473,0,2018-11-29 21:52:42
2390.01,2.1192866,0.0000043,-0.0000043,0,1.5061152,0.2188521,-0.2188521,0,8.4965052,2.1669380,-2.1669380,0,7022.0000000,6973.5000000,-6973.5000000,0,1.9976100,0.0950254,-0.0950254,0,2020-11-09 22:48:11
2391.01,7.8369842,0.0000105,-0.0000105,0,6.8077198,0.0998194,-0.0998194,0,21.4721115,1.2691845,-1.2691845,0,5774.8000000,5809.4000000,-5809.4000000,0,1.7582600,0.1006730,-0.1006730,0,2020-11-09 22:50:15
2392.01,5.9123675,0.0000147,-0.0000147,0,4.6720000,0.3610000,-0.3610000,0,3.2895200,0.1857410,-0.1857410,0,6187.3000000,197.3000000,-197.3000000,0,1.7600000,0.0900000,-0.0900000,0,2020-11-09 22:55:07
2392.02,3.4072141,0.0000104,-0.0000104,0,3.8920000,0.8760000,-0.8760000,0,2.9634400,0.1755160,-0.1755160,0,6187.3000000,197.3000000,-197.3000000,0,1.7600000,0.0900000,-0.0900000,0,2021-07-28 20:17:26
2392.03,9.1696498,0.0000845,-0.0000845,0,4.9227951,1.0446144,-1.0446144,0,2.4628421,3.0218089,-3.0218089,0,6187.3000000,197.3000000,-197.3000000,0,1.7616700,0.0889372,-0.0889372,0,2024-03-14 22:31:28
2393.01,18.8418400,0.0000700,-0.0000700,0,3.1840000,0.4480000,-0.4480000,0,9.0530400,0.5471590,-0.5471590,0,5603.0000000,125.4000000,-125.4000000,0,1.1000000,0.0500000,-0.0500000,0,2020-11-24 20:52:12
2394.01,3.4978002,0.0000116,-0.0000116,0,2.1386761,0.5287297,-0.5287297,0,3.6935664,2.1370000,-2.1370000,0,5356.0000000,125.5000000,-125.5000000,0,0.8100000,0.0500000,-0.0500000,0,2020-11-24 20:52:12
2395.01,7.8686762,0.0000423,-0.0000423,0,4.0228111,0.0859961,-0.0859961,0,11.8276114,0.6057351,-0.6057351,0,6394.0000000,125.5000000,-125.5000000,0,1.1357200,0.0533442,-0.0533442,0,2020-11-24 20:52:12
2396.01,1.5099302,0.0000050,-0.0000050,0,1.3290000,0.3910000,-0.3910000,0,8.8910000,0.7184300,-0.7184300,0,5735.0000000,128.1000000,-128.1000000,0,1.7600000,0.0900000,-0.0900000,0,2020-11-24 20:52:12
2397.01,6.0032700,0.0000200,-0.0000200,0,3.9470000,0.2690000,-0.2690000,0,7.5935400,0.4758380,-0.4758380,0,5527.0000000,130.1000000,-130.1000000,0,1.0600000,0.0600000,-0.0600000,0,2020-11-24 20:52:12
2398.01,19.4061437,0.0000313,-0.0000313,0,1.9610000,0.0940000,-0.0940000,0,8.7535700,0.5458190,-0.5458190,0,5099.0000000,118.1000000,-118.1000000,0,0.8200000,0.0500000,-0.0500000,0,2020-11-24 20:52:12
2399.01,5.4681892,0.0000164,-0.0000164,0,1.8140000,0.4610000,-0.4610000,0,11.2463000,0.8038070,-0.8038070,0,6597.0000000,132.4000000,-132.4000000,0,1.6100000,0.0800000,-0.0800000,0,2020-11-24 20:52:12
240.01,19.4723016,0.0000766,-0.0000766,0,4.2893299,0.3633080,-0.3633080,0,3.6117414,0.3954969,-0.3954969,0,4333.0000000,173.0000000,-173.0000000,0,0.7029450,0.0597739,-0.0597739,0,2018-11-29 21:52:42
2400.01,1.0339000,0.0001200,-0.0001200,0,1.4040000,0.2650000,-0.2650000,0,5.3733800,0.4107170,-0.4107170,0,6444.0000000,131.4000000,-131.4000000,0,2.2800000,0.1000000,-0.1000000,0,2020-11-24 20:52:12
2401.01,5.8681984,0.0000074,-0.0000074,0,3.6510000,0.4470000,-0.4470000,0,18.1157000,1.0217700,-1.0217700,0,6294.0000000,132.5000000,-132.5000000,0,3.1000000,0.1400000,-0.1400000,0,2020-11-24 20:52:12
2402.01,5.5094951,0.0000170,-0.0000170,0,2.8920000,0.2220000,-0.2220000,0,8.5582500,0.5297100,-0.5297100,0,5519.0000000,127.0000000,-127.0000000,0,0.9700000,0.0500000,-0.0500000,0,2020-11-24 20:52:12
2403.01,1.8098811,0.0000002,-0.0000002,0,3.7636624,0.0056798,-0.0056798,0,21.9555549,1.0965389,-1.0965389,0,6278.2000000,103.7000000,-103.7000000,0,1.8912100,0.0944119,-0.0944119,0,2020-11-24 20:55:49
2404.01,20.3627410,0.0000539,-0.0000539,0,4.5890238,0.2294247,-0.2294247,0,4.2523478,0.3411543,-0.3411543,0,6142.0000000,132.1800000,-132.1800000,0,1.1800300,0.0538191,-0.0538191,0,2020-11-24 20:55:49
2404.02,74.6068965,0.0004401,-0.0004401,0,4.8874071,0.3524117,-0.3524117,0,9.1295659,9.9611810,-9.9611810,0,6142.0000000,132.1800000,-132.1800000,0,1.1800300,0.0538191,-0.0538191,0,2021-07-19 00:13:44
2404.03,74.6065192,0.0002822,-0.0002822,0,3.6758167,0.3284834,-0.3284834,0,9.5163991,14.4512760,-14.4512760,0,6142.0000000,132.1800000,-132.1800000,0,1.1800300,0.0538191,-0.0538191,0,2021-07-19 00:13:44
2405.01,1.9792573,0.0000090,-0.0000090,0,1.6873516,0.1933715,-0.1933715,0,4.1930997,0.5624441,-0.5624441,0,4001.0000000,122.0700000,-122.0700000,0,0.7565510,0.0763267,-0.0763267,0,2020-11-24 20:55:50
2406.01,3.0766835,0.0000057,-0.0000057,0,1.2491751,0.1639777,-0.1639777,0,2.7226180,0.2974233,-0.2974233,0,3163.0000000,157.0000000,-157.0000000,0,0.1966000,0.0060498,-0.0060498,0,2020-11-24 20:55:50
2407.01,2.7029187,0.0001022,-0.0001022,0,1.6998642,0.1655338,-0.1655338,0,3.7942392,0.5265337,-0.5265337,0,3596.0000000,157.0000000,-157.0000000,0,0.5245730,0.0156219,-0.0156219,0,2020-11-24 20:55:50
2408.01,9.4636148,0.0000410,-0.0000410,0,3.0610000,0.6620000,-0.6620000,0,5.4554300,0.4456230,-0.4456230,0,4935.0000000,132.2990000,-132.2990000,0,0.7500000,0.0500000,-0.0500000,0,2020-11-24 20:55:50
2409.01,12.9696927,0.0020055,-0.0020055,0,1.1129072,0.4765825,-0.4765825,0,6.1709882,5.7270722,-5.7270722,0,5017.0000000,127.4100000,-127.4100000,0,0.9727530,0.0598945,-0.0598945,0,2020-11-24 20:55:50
241.01,1.3866519,0.0000007,-0.0000007,0,2.3006751,0.0149225,-0.0149225,0,12.9811619,0.6385336,-0.6385336,0,6286.0000000,196.0000000,-196.0000000,0,1.0766100,0.0524020,-0.0524020,0,2018-11-29 21:52:42
2410.01,0.7988525,0.0000017,-0.0000017,0,0.8310000,0.2030000,-0.2030000,0,4.0070300,0.4121390,-0.4121390,0,4785.0000000,131.2610000,-131.2610000,0,0.8600000,0.0600000,-0.0600000,0,2020-11-24 20:55:50
2411.01,0.7827075,0.0000007,-0.0000007,0,1.0403706,0.2133735,-0.2133735,0,1.7489088,0.1799739,-0.1799739,0,4099.0000000,122.6000000,-122.6000000,0,0.7276420,0.0690302,-0.0690302,0,2020-11-24 20:55:50
2411.02,13.0512115,0.0000296,-0.0000296,0,2.7857835,0.4582712,-0.4582712,0,2.6431243,0.2718958,-0.2718958,0,4099.0000000,122.6000000,-122.6000000,0,0.7276420,0.0690302,-0.0690302,0,2026-03-05 23:23:53
2411.03,19.8889892,0.0000308,-0.0000308,0,3.3452591,0.6975909,-0.6975909,0,3.1059979,0.3081033,-0.3081033,0,4099.0000000,122.6000000,-122.6000000,0,0.7276420,0.0690302,-0.0690302,0,2026-03-05 23:23:53
2412.01,15.2985900,0.0027400,-0.0027400,0,3.2140000,0.6040000,-0.6040000,0,,,,0,4131.3000000,119.7000000,-119.7000000,0,,,,0,2020-11-25 21:07:35
2413.01,13.4190392,0.0039000,-0.0039000,0,5.9221882,0.2554013,-0.2554013,0,12.4259675,0.8554618,-0.8554618,0,5184.9000000,113.0030000,-113.0030000,0,1.6926900,0.0957437,-0.0957437,0,2020-11-25 21:26:32
2414.01,1.7771109,0.0000706,-0.0000706,0,1.5669528,0.0346407,-0.0346407,0,12.9084635,0.7179300,-0.7179300,0,5627.0000000,133.8910000,-133.8910000,0,0.9790600,0.0524221,-0.0524221,0,2020-11-25 21:26:32
2415.01,0.5153654,0.0000050,-0.0000050,0,1.0000000,0.0581088,-0.0581088,0,12.0910878,0.6348713,-0.6348713,0,3558.0000000,157.0000000,-157.0000000,0,0.6173460,0.0203056,-0.0203056,0,2020-11-25 21:26:32
2416.01,8.2754608,0.0000149,-0.0000149,0,3.7550000,0.1070000,-0.1070000,0,11.5451000,0.6243000,-0.6243000,0,5515.2000000,99.1000000,-99.1000000,0,1.3900000,0.0700000,-0.0700000,0,2020-11-25 21:26:32
2417.01,4.8326600,0.0000500,-0.0000500,0,2.3080000,0.4040000,-0.4040000,0,4.9031000,0.3758620,-0.3758620,0,5485.4000000,120.4000000,-120.4000000,0,1.8300000,0.1000000,-0.1000000,0,2020-11-25 22:47:01
2418.01,25.8669600,0.0002500,-0.0002500,0,4.9230000,0.6940000,-0.6940000,0,7.4118400,3.1277000,-3.1277000,0,5095.0000000,120.3000000,-120.3000000,0,0.8000000,0.0500000,-0.0500000,0,2020-11-25 22:47:02
2419.01,18.8812961,0.0001579,-0.0001579,0,5.9430000,1.0960000,-1.0960000,0,3.6108100,0.2099700,-0.2099700,0,5924.0000000,681.6000000,-681.6000000,0,1.3500000,0.0600000,-0.0600000,0,2020-11-25 22:47:02
242.01,6.3403150,0.0003670,-0.0003670,0,4.2493060,0.0566790,-0.0566790,0,20.5179170,20.5189480,-20.5189480,0,6083.0000000,192.0000000,-192.0000000,0,1.2666000,1.2666000,-1.2666000,0,2018-11-29 21:52:42
2420.01,5.8425900,0.0000200,-0.0000200,0,3.7470000,0.2830000,-0.2830000,0,11.8252000,0.6703450,-0.6703450,0,5707.0000000,127.5000000,-127.5000000,0,2.2000000,0.1200000,-0.1200000,0,2020-11-25 22:47:02
2421.01,4.3474000,0.0000100,-0.0000100,0,4.6840000,0.2320000,-0.2320000,0,10.7530000,0.5948710,-0.5948710,0,5618.0000000,132.5000000,-132.5000000,0,1.7900000,0.1000000,-0.1000000,0,2020-11-25 22:47:02
2422.01,18.2360300,0.0000700,-0.0000700,0,4.9100000,0.3200000,-0.3200000,0,10.0179000,,,0,6159.7000000,,,0,0.8800000,,,0,2020-11-25 22:47:02
2423.01,,,,0,4.2080000,0.1560000,-0.1560000,0,14.2836000,0.8536170,-0.8536170,0,6057.0000000,135.9000000,-135.9000000,0,1.1000000,0.0500000,-0.0500000,0,2020-11-25 22:47:02
2424.01,12.3750537,0.0039816,-0.0039816,0,6.6166181,0.2058026,-0.2058026,0,17.1909846,1.0205122,-1.0205122,0,6173.5000000,130.3050000,-130.3050000,0,2.3623500,0.1276780,-0.1276780,0,2020-12-04 01:07:14
2425.01,50.6939885,0.0002554,-0.0002554,0,4.0680000,0.1860000,-0.1860000,0,8.4883700,0.5100860,-0.5100860,0,5216.0000000,124.0370000,-124.0370000,0,0.7800000,0.0400000,-0.0400000,0,2020-12-04 01:07:14
2426.01,4.0816500,0.0000400,-0.0000400,0,2.6910000,0.4660000,-0.4660000,0,2.3823900,0.1803020,-0.1803020,0,5716.0000000,128.4000000,-128.4000000,0,1.0200000,0.0500000,-0.0500000,0,2020-12-22 23:47:36
2427.01,1.3061300,0.0001400,-0.0001400,0,0.6340000,0.2580000,-0.2580000,0,1.9984400,0.4112180,-0.4112180,0,4072.0000000,120.9000000,-120.9000000,0,0.6800000,0.0600000,-0.0600000,0,2020-12-22 23:47:36
2428.01,7.5701700,0.0008100,-0.0008100,0,0.9160000,0.2050000,-0.2050000,0,,,,0,,,,0,,,,0,2020-12-22 23:47:36
2429.01,7.0846492,0.0000138,-0.0000138,0,3.1023280,0.2851637,-0.2851637,0,2.1949984,0.4705082,-0.4705082,0,5517.8000000,142.9000000,-142.9000000,0,0.8428330,0.0515352,-0.0515352,0,2020-12-22 23:47:36
243.01,3.4373093,0.0000028,-0.0000028,0,4.3114755,0.0336294,-0.0336294,0,25.6681050,1.3517010,-1.3517010,0,6046.0000000,193.0000000,-193.0000000,0,1.9493200,0.1020100,-0.1020100,0,2018-11-29 21:52:42
2430.01,1.1007100,,,0,0.9090000,0.3030000,-0.3030000,0,4.6749500,0.4740880,-0.4740880,0,6409.0000000,147.5000000,-147.5000000,0,1.5900000,0.0800000,-0.0800000,0,2020-12-22 23:47:36
2431.01,0.2241950,0.0000004,-0.0000004,0,0.2920000,0.0260000,-0.0260000,0,5.5955300,1.9554600,-1.9554600,0,4079.0000000,126.0000000,-126.0000000,0,0.6800000,0.0700000,-0.0700000,0,2020-12-22 23:47:36
2432.01,1.8273800,0.0011400,-0.0011400,0,1.4910000,0.3790000,-0.3790000,0,8.9679400,0.9176270,-0.9176270,0,6130.5000000,136.1000000,-136.1000000,0,2.8900000,0.1500000,-0.1500000,0,2020-12-22 23:47:36
2433.01,,,,0,2.8686583,0.6138283,-0.6138283,0,1.8103101,0.6563029,-0.6563029,0,3323.0000000,157.0000000,-157.0000000,0,0.3089190,0.0092318,-0.0092318,0,2020-12-22 23:48:42
2434.01,1.3808138,0.0000791,-0.0000791,0,0.9133596,0.2457945,-0.2457945,0,7.5531443,3.0626397,-3.0626397,0,9431.0000000,214.8310000,-214.8310000,0,3.8382400,0.1437590,-0.1437590,0,2020-12-22 23:48:42
2435.01,,,,0,5.0482027,0.3861865,-0.3861865,0,3.7761104,0.7458375,-0.7458375,0,5650.0800000,108.1630000,-108.1630000,0,0.8749940,0.0383417,-0.0383417,0,2020-12-22 23:48:42
2436.01,,,,0,8.7302689,0.7770518,-0.7770518,0,2.4101533,0.9196247,-0.9196247,0,6291.0000000,130.7150000,-130.7150000,0,1.2336000,0.0573241,-0.0573241,0,2020-12-22 23:48:42
2437.01,5.1660127,0.0014862,-0.0014862,0,3.0196600,0.5149622,-0.5149622,0,4.1062551,1.4179440,-1.4179440,0,5927.0000000,130.2210000,-130.2210000,0,1.1145700,0.0551381,-0.0551381,0,2021-01-06 21:28:53
2438.01,1.9426003,0.0000532,-0.0000532,0,1.0206743,0.0444889,-0.0444889,0,,,,0,5780.0000000,,,0,,,,0,2021-01-06 21:28:53
2439.01,14.3614789,0.0037923,-0.0037923,0,4.0964994,0.3647681,-0.3647681,0,5.0510341,0.9781151,-0.9781151,0,5283.0000000,,,0,0.9461460,,,0,2021-01-06 21:28:53
244.01,7.3972160,0.0000144,-0.0000144,0,1.3164962,0.5830637,-0.5830637,0,1.2711131,1.7052798,-1.7052798,0,3342.0000000,,,0,0.4071030,0.0124724,-0.0124724,0,2018-11-29 21:52:42
2440.01,0.6461571,0.0000156,-0.0000156,0,1.1963822,0.0307506,-0.0307506,0,15.3572514,8.0599750,-8.0599750,0,5256.8000000,104.7320000,-104.7320000,0,1.1495100,0.0563065,-0.0563065,0,2021-01-06 21:28:53
2441.01,12.8900899,0.0000319,-0.0000319,0,2.5413229,0.2498470,-0.2498470,0,2.9698317,0.2982944,-0.2982944,0,3478.0000000,157.0000000,-157.0000000,0,0.4676900,0.0140024,-0.0140024,0,2021-01-06 21:28:53
2441.02,5.5514857,0.0000436,-0.0000436,0,2.0186927,0.3861085,-0.3861085,0,2.0319062,0.2660694,-0.2660694,0,3478.0000000,157.0000000,-157.0000000,0,0.4676900,0.0140024,-0.0140024,0,2021-07-19 00:13:44
2442.01,17.1217196,0.0000328,-0.0000328,0,6.5070000,0.3110000,-0.3110000,0,10.2267000,0.5162230,-0.5162230,0,5762.0000000,130.8820000,-130.8820000,0,1.0000000,0.0500000,-0.0500000,0,2021-01-06 21:28:53
2443.01,15.6692322,0.0021405,-0.0021405,0,4.5628530,0.2075845,-0.2075845,0,2.6868893,0.5470478,-0.5470478,0,4214.4400000,131.3260000,-131.3260000,0,0.7321150,0.0713468,-0.0713468,0,2021-01-06 21:28:53
2444.01,1.6473887,0.0001243,-0.0001243,0,1.3242991,0.0975411,-0.0975411,0,15.7358835,21.5528160,-21.5528160,0,3556.0000000,157.0000000,-157.0000000,0,0.5940440,0.0182083,-0.0182083,0,2021-01-06 21:28:53
